player,degree,pagerank,degree_centrality,eigenvector_centrality,clustering_coeff,community,matches_played,avg_kills,win_rate
airlocck,9,2.6452549835911867e-05,0.0010236578707916288,0.00023179872505594076,0.006955924954386305,1,1,6.0,0.0
aisling,25,7.451228993163794e-05,0.0028434940855323024,9.452471192644418e-07,0.010597070530561668,2,12,14.166666666666666,0.3333333333333333
aiwi,74,0.00012266726414869366,0.008416742493175615,1.186454236081818e-05,0.003195804568961995,11,20,12.95,0.2
aiyvan,14,3.9504065749612304e-05,0.0015923566878980893,9.262614695343378e-07,0.008787742897165211,3,5,15.6,0.6
aj,46,4.113616821481886e-05,0.005232029117379436,0.0017448129586241756,0.0040895183305993035,1,8,10.375,0.0
aji,21,4.103420120229345e-05,0.0023885350318471337,5.634803335281388e-07,0.0030741861274932963,16,3,9.333333333333334,0.3333333333333333
ajlbomber,14,3.0558458343398325e-05,0.0015923566878980893,0.0005877529586682663,0.009098817062338284,1,4,9.75,0.0
ajm,9,2.7426348812481735e-05,0.0010236578707916288,0.0002519094899407594,0.007331373086044781,1,1,9.0,0.0
ajmerito,88,0.00020956248164389146,0.010009099181073703,0.00010371211058915783,0.005363071375854997,3,53,12.943396226415095,0.5094339622641509
ak,46,5.102332230043838e-05,0.005232029117379436,0.0013488094668993064,0.00379261738185202,1,8,10.5,0.125
aka,9,3.1550472099830957e-05,0.0010236578707916288,1.5116712918050877e-06,0.009803929705064728,3,2,7.5,0.0
akaashi,15,3.253144434876967e-05,0.0017060964513193812,0.0005354776582839206,0.008972872635279162,7,4,9.5,0.25
akai,9,2.1548620151161415e-05,0.0010236578707916288,1.6449994615625448e-07,0.006818777495449092,14,1,26.0,1.0
akali,9,2.586868393011044e-05,0.0010236578707916288,0.00033605626062398913,0.007810460595199454,1,1,9.0,0.0
akame,120,0.0002308667089990715,0.01364877161055505,0.0004318424958239313,0.002617772735002611,4,50,13.24,0.38
akami,9,4.9395062839369285e-05,0.0010236578707916288,3.2040873207560214e-07,0.010275492096009255,14,3,19.666666666666668,0.3333333333333333
akaone,9,2.8335535999456024e-05,0.0010236578707916288,6.274952144551639e-06,0.007967468969409947,4,2,14.0,0.0
akash,44,6.902696858219513e-05,0.005004549590536852,1.452227689157951e-05,0.008733091810367797,0,19,14.631578947368421,0.42105263157894735
akashi,139,0.0003195108576543523,0.0158098271155596,0.00015408562762064847,0.007137150248727139,16,112,12.383928571428571,0.48214285714285715
akemy,51,0.00013012048453811542,0.005800727934485896,0.000122903197241137,0.009318998607665515,9,31,11.451612903225806,0.5161290322580645
akiko,14,0.00010369470903754203,0.0015923566878980893,7.564513541232824e-07,0.010511231808717865,8,7,14.428571428571429,0.42857142857142855
akimb0,137,0.0003126904494452575,0.015582347588717016,0.0001690048763743351,0.006166883777264515,3,93,15.129032258064516,0.44086021505376344
akio,20,4.854631190566022e-05,0.002274795268425842,6.350268697973714e-06,0.00897081910392657,4,6,10.666666666666666,0.3333333333333333
akira,88,0.00021213368885010425,0.010009099181073703,7.942837090707556e-06,0.003703403426874123,3,30,12.7,0.4
akleous,9,2.015101750982814e-05,0.0010236578707916288,0.0002035865181459676,0.006317448502278575,1,1,13.0,0.0
akooo,29,3.456797310495264e-05,0.0032984531392174707,0.001227918693907535,0.005074814672836741,1,6,11.5,0.0
aku,9,5.042361768878917e-05,0.0010236578707916288,3.920596939181393e-06,0.00981846206586776,4,3,13.666666666666666,0.6666666666666666
akula,39,4.570369829567576e-05,0.004435850773430392,0.000750274050834828,0.002550182805405688,1,8,10.25,0.0
akuma,23,4.6185852560430835e-05,0.002616014558689718,0.00019541295650020899,0.003594796106813541,10,4,5.75,0.0
akumaaaaa,175,0.0004155484894951338,0.019904458598726114,0.0006034786717913584,0.006193287254399999,3,135,17.014814814814816,0.6
akwai,9,2.8495830080470794e-05,0.0010236578707916288,1.0186360806987165e-06,0.013562469106916792,3,3,10.333333333333334,0.3333333333333333
akxshi,14,5.459764358288633e-05,0.0015923566878980893,5.597036392091197e-07,0.007974315523901461,9,5,12.6,0.2
akz,36,7.097964359090102e-05,0.004094631483166515,1.2297943757083026e-05,0.006423655991796711,9,12,16.833333333333332,0.4166666666666667
al0rante,178,0.00043630770639799217,0.020245677888989993,0.00023805514231545696,0.004771108614175703,3,122,17.83606557377049,0.6229508196721312
al1en,95,0.00013923291296122223,0.010805277525022748,3.539231373404799e-05,0.005096908112359528,3,39,12.564102564102564,0.5641025641025641
al3xandras,14,3.5304054285645084e-05,0.0015923566878980893,6.133279178018161e-06,0.005039243040989703,3,3,11.0,0.3333333333333333
al4n,14,5.282944211396698e-05,0.0015923566878980893,8.458413148126315e-07,0.011209706677448144,14,6,15.666666666666666,0.3333333333333333
alain,58,0.00012447706534424654,0.006596906278434941,1.0851238914355979e-05,0.004450652309686071,3,28,14.142857142857142,0.42857142857142855
alan,46,0.00010211568069816841,0.005232029117379436,9.26528895013199e-06,0.009850426146652984,3,23,14.434782608695652,0.5217391304347826
alanishj,9,4.166714954608049e-05,0.0010236578707916288,2.8483604483257986e-07,0.007129187954686787,9,2,7.0,0.0
alannah,16,7.607369234637545e-05,0.0018198362147406734,4.908436952433527e-05,0.00576187302938721,12,5,20.8,0.2
alanoiddd,9,3.208916207019813e-05,0.0010236578707916288,8.270138022829745e-06,0.010542660743217143,12,2,9.0,0.0
alaska,9,2.379874780081572e-05,0.0010236578707916288,3.7529882025541213e-07,0.005722287618750065,11,1,5.0,0.0
albala,9,3.308092122478048e-05,0.0010236578707916288,1.5102487030382818e-06,0.009803929705064728,3,2,7.0,0.0
albert,40,5.8525305678531355e-05,0.004549590536851684,1.896406537702085e-05,0.005264089161777601,3,12,14.666666666666666,0.3333333333333333
albertooo,9,3.0015240500240162e-05,0.0010236578707916288,2.247711126454936e-06,0.008594389596983339,3,2,12.0,0.0
albus,51,0.00010677279497855597,0.005800727934485896,3.410114263475119e-05,0.011216573766859668,16,27,12.185185185185185,0.3333333333333333
alca,94,0.0002194997800547866,0.010691537761601456,0.00048253453904117954,0.005253786610410766,9,51,14.313725490196079,0.27450980392156865
alcoach,36,7.926574216234881e-05,0.004094631483166515,1.458590127179644e-05,0.010415856581274977,10,20,14.6,0.4
aldboor,51,0.00010177295725909309,0.005800727934485896,9.018959830098821e-06,0.0051688776875832175,14,17,12.529411764705882,0.17647058823529413
alddy,9,3.308092122478048e-05,0.0010236578707916288,1.5102487030382818e-06,0.009803929705064728,3,2,10.0,0.0
aldens,62,6.46646912313253e-05,0.007051865332120109,0.0028535017430246336,0.005593401250492521,1,18,10.222222222222221,0.1111111111111111
alder,9,8.972845458524388e-05,0.0010236578707916288,4.09535816607083e-08,0.006349206349206349,15,2,16.5,0.0
aldgia,9,4.59524117738724e-05,0.0010236578707916288,1.1370612903227461e-05,0.00981846206586776,1,3,19.0,0.3333333333333333
aldm,9,2.4183798913288174e-05,0.0010236578707916288,0.00019835921728236767,0.005125638505076978,1,1,11.0,0.0
ale,239,0.0005561394365492012,0.02718380345768881,0.0002713474177954131,0.003590165167685546,3,147,15.53061224489796,0.564625850340136
alec,37,5.19487624215975e-05,0.004208371246587807,0.0009362457268893849,0.0031383765878700734,1,6,11.166666666666666,0.16666666666666666
alecks,16,3.679528658137107e-05,0.0018198362147406734,2.3378918964302013e-05,0.010614141672306843,16,6,13.166666666666666,0.5
alejandrinho,39,7.457015535423281e-05,0.004435850773430392,0.00013058626167005588,0.005508132201419764,9,14,14.428571428571429,0.5
alejo,47,9.910794391186307e-05,0.005345768880800728,0.00011256918633015213,0.0086476844710667,9,23,10.956521739130435,0.5217391304347826
aleksandar,239,0.00033387996448113984,0.02718380345768881,0.02566837973619427,0.004870613139914571,1,119,16.252100840336134,0.5294117647058824
aleksi,24,5.3963474933942724e-05,0.00272975432211101,4.371424599692305e-06,0.00571985333395904,3,8,15.625,0.5
alekss,24,4.361542455838461e-05,0.00272975432211101,1.281793470188975e-05,0.004213727419392347,3,6,20.166666666666668,0.6666666666666666
alert,172,0.00035269666259620804,0.019563239308462238,0.00022257550811471803,0.005842286796924461,16,125,14.528,0.504
aletheia,21,6.437570278730405e-05,0.0023885350318471337,1.1201020762311106e-05,0.01576294518476071,4,8,15.25,0.25
aletto,20,4.547113008575182e-05,0.002274795268425842,1.2272302692643791e-05,0.006119672360451235,12,5,9.6,0.0
alex,64,0.00011281361030120351,0.007279344858962694,1.7175766643861713e-05,0.00231409346827582,4,17,9.705882352941176,0.11764705882352941
alex soccer 2011,9,4.113724154742237e-05,0.0010236578707916288,3.2688098173198272e-06,0.007071630286265724,15,2,14.5,0.0
alexa,14,3.237837776149692e-05,0.0015923566878980893,0.0001640881734330654,0.010102610971393079,7,4,10.0,0.5
alexaishot,30,0.00010418573624821275,0.0034121929026387624,2.8361745231373503e-06,0.00841252708055556,7,11,18.90909090909091,0.6363636363636364
alexe1337,40,7.672963894665949e-05,0.004549590536851684,0.00013586559342858425,0.006921317949639822,7,15,15.4,0.4666666666666667
alexiiik,90,0.00021628515155718903,0.010236578707916288,4.8613941691388195e-05,0.00949802858260821,3,67,18.417910447761194,0.5373134328358209
alexis,401,0.0008865599484103192,0.045609645131938124,0.026658032648306986,0.002536250443031541,7,250,12.724,0.684
alexlihing,9,2.116356315162994e-05,0.0010236578707916288,2.1145699781564924e-05,0.003882261922158053,7,1,14.0,0.0
alexrr,119,0.00021544667035897075,0.013535031847133758,8.351906636869516e-05,0.003534027144973832,3,53,13.660377358490566,0.6226415094339622
alexy,62,0.00024020662127790905,0.007051865332120109,6.0198669343977526e-06,0.012395304109313485,2,59,18.0,0.5932203389830508
aley,14,4.5493345873064245e-05,0.0015923566878980893,1.5084274904286568e-07,0.00788364714551458,11,4,12.75,0.0
alfajer,253,0.0004094606950497173,0.0287761601455869,0.0027081779223330927,0.0035412636364616744,10,160,18.31875,0.66875
alfin,35,5.333275785217061e-05,0.003980891719745223,2.6477473424150696e-05,0.010933806218037355,16,13,12.846153846153847,0.23076923076923078
ali,176,0.0002767809390164618,0.020018198362147407,0.009068686006075107,0.0026385250438862163,1,66,14.666666666666666,0.5303030303030303
alice,9,3.722386146369857e-05,0.0010236578707916288,8.902812650761221e-07,0.01323004846376774,4,3,11.0,0.3333333333333333
alicpond,33,6.716534487120323e-05,0.003753412192902639,8.709060091746663e-06,0.009413603522461792,16,14,14.0,0.35714285714285715
aliith,9,3.095696397641711e-05,0.0010236578707916288,5.029978033963363e-07,0.005506520324633824,11,1,7.0,0.0
alimonstr,67,0.00016687531135299835,0.00762056414922657,0.0005416501526263364,0.00789729158314956,7,38,12.526315789473685,0.42105263157894735
alive,299,0.0006459732159433703,0.03400818926296634,0.0004270543138378976,0.0033025687572223717,3,193,18.71502590673575,0.6373056994818653
aljadi,9,3.312678239005588e-05,0.0010236578707916288,1.3789399073363482e-07,0.007894000876971797,14,2,9.0,0.0
alkyia,91,0.00020526398527206193,0.01035031847133758,7.856491008260383e-05,0.004108789344422839,11,37,16.216216216216218,0.6216216216216216
all3y,97,0.0001621594456195371,0.011032757051865332,4.957700813675015e-05,0.006917584990931266,10,50,16.18,0.36
allan,14,2.344665264623779e-05,0.0015923566878980893,5.363256225783554e-06,0.012952036534290912,0,3,17.333333333333332,1.0
allegedlyalexa,9,3.384283012915207e-05,0.0010236578707916288,1.374458350521038e-05,0.009253296807379012,7,2,14.0,0.0
allen,64,0.00016497624487794816,0.007279344858962694,8.165536967716914e-06,0.009105955324470812,4,39,12.794871794871796,0.4358974358974359
allex,18,4.508363440105753e-05,0.0020473157415832575,5.640628727083222e-05,0.004680979757667431,3,4,9.5,0.0
alley,9,3.4412733873096375e-05,0.0010236578707916288,3.546483516799397e-07,0.008168360200376664,4,2,8.0,0.0
allin,143,0.00022254328179250723,0.016264786169244767,3.605099297304725e-05,0.002938442935233317,3,61,12.688524590163935,0.3442622950819672
allow,150,0.00037159595693415736,0.017060964513193812,0.0005465148328911829,0.004122064312360824,4,99,16.90909090909091,0.6363636363636364
alluka,58,0.0002028637499403248,0.006596906278434941,5.974913669028976e-06,0.011160837798918632,2,46,17.847826086956523,0.5652173913043478
allurin,89,0.00016595872670957637,0.010122838944494996,3.783277075958199e-05,0.005456969050431474,11,35,14.657142857142857,0.6
allusion,15,0.00011572654858840145,0.0017060964513193812,7.126834320901891e-07,0.006228349181504699,15,5,17.8,0.2
allyora,9,5.0734294908495965e-05,0.0010236578707916288,1.2515008970921278e-07,0.0031746031746031746,7,1,17.0,1.0
almndra,9,4.158988865194738e-05,0.0010236578707916288,1.0124414510258458e-07,0.007686759423816707,13,2,14.5,0.0
almo,111,0.0002758095119635081,0.012625113739763421,6.826028046562457e-05,0.008567457573690134,3,87,15.586206896551724,0.5057471264367817
almond,9,2.955188160011551e-05,0.0010236578707916288,0.00013374850527108508,0.0058069724688273065,1,1,5.0,0.0
aloka,79,8.682492094109748e-05,0.008985441310282075,0.0038267814035956283,0.004472966021213835,1,26,11.26923076923077,0.23076923076923078
alone,32,5.494936074096814e-05,0.003639672429481347,0.0014609300188940563,0.005124164747473902,1,8,11.125,0.0
alonefillz,186,0.0004414675445324711,0.021155595996360327,0.0003758994425869406,0.006456299861272807,16,174,15.275862068965518,0.632183908045977
alphafly,117,0.0001418819432771987,0.013307552320291174,0.007323702341784686,0.004821354517528236,1,48,11.354166666666666,0.3333333333333333
alphaq,9,3.2236086302673925e-05,0.0010236578707916288,6.207998915188298e-06,0.009152936218180398,3,2,11.0,0.0
alpine,9,2.7564068767969003e-05,0.0010236578707916288,2.3556190900950747e-05,0.009801307376159536,7,2,5.5,0.0
alqo,9,3.255232264001547e-05,0.0010236578707916288,0.00019503022692409798,0.008991840392835763,1,2,9.5,0.0
altea,18,3.450416470838638e-05,0.0020473157415832575,1.072777362063382e-05,0.002274071356073855,7,2,8.5,0.5
alter,27,2.6447067715552267e-05,0.0030709736123748863,0.0010869191046336225,0.006215951633619697,1,4,16.25,0.25
altered,68,5.896890408442771e-05,0.007734303912647862,0.0025502150634841027,0.0035266355569703554,1,13,9.923076923076923,0.07692307692307693
alu,31,7.095786576676746e-05,0.0035259326660600546,0.000844227992715344,0.004834078487530321,1,10,13.0,0.4
alu8,31,4.35445960564597e-05,0.0035259326660600546,6.032195741506307e-06,0.004362405747210721,0,6,14.833333333333334,0.3333333333333333
alucard,42,9.99902273719287e-05,0.004777070063694267,5.600398061670426e-05,0.0070680214472701765,12,17,10.294117647058824,0.35294117647058826
alvar,108,0.00039978626962836343,0.012283894449499545,7.639307876772365e-05,0.006817672141229216,14,94,17.95744680851064,0.6382978723404256
alvarxz,141,0.00019324503522536428,0.016037306642402185,0.012183042867226943,0.006489690638928404,1,67,14.402985074626866,0.3880597014925373
alvera,14,5.410891404470935e-05,0.0015923566878980893,5.3245084848740595e-06,0.007804971836989537,10,5,17.4,0.6
alvin,152,0.00016473755475368977,0.017288444040036398,0.012196888269243951,0.005260711647714937,1,57,14.368421052631579,0.3333333333333333
always,9,3.245380485327634e-05,0.0010236578707916288,2.5551116109677933e-05,0.009378493245440073,7,2,7.5,0.0
aly,48,0.00017745397033793963,0.00545950864422202,4.65638268825955e-06,0.015276296038324125,2,44,12.159090909090908,0.5
alyssa,61,0.00022225936832779417,0.006938125568698817,9.61872032388181e-05,0.011185254598023043,2,58,12.03448275862069,0.5344827586206896
alyx,125,0.00020873951169998088,0.014217470427661512,9.054138152611727e-05,0.004575195506362148,3,58,15.39655172413793,0.3448275862068966
alz,95,0.0001711712702028375,0.010805277525022748,9.296952744465644e-05,0.008939101310390942,0,60,10.65,0.43333333333333335
am3lie,9,2.6077269863282424e-05,0.0010236578707916288,3.131182396442061e-07,0.009495106110956794,3,2,12.5,0.0
amak2k,30,5.1705982602360454e-05,0.0034121929026387624,1.3990070610946159e-06,0.0046852092056159185,3,6,10.666666666666666,0.0
amandiin0zor,87,0.00015681433362884958,0.009895359417652412,1.5973501099297257e-05,0.00430837594172541,11,28,12.357142857142858,0.42857142857142855
amarantos,19,4.211319833845701e-05,0.0021610555050045497,3.39108183893332e-06,0.008960084245698333,0,7,14.714285714285714,0.14285714285714285
amaterasu,178,0.0006023410698441499,0.020245677888989993,0.0011389645806349836,0.007593387084090415,8,214,13.869158878504672,0.616822429906542
ambi,315,0.0006069870368420773,0.035828025477707005,0.0005595606427083906,0.0031950781229287024,3,186,16.198924731182796,0.6505376344086021
ambush,9,4.477663669774946e-05,0.0010236578707916288,9.923602183229578e-08,0.007440058834748102,8,2,12.5,0.0
ame,55,9.189966800374938e-05,0.006255686988171065,4.508945122850435e-06,0.004476015206553958,11,15,13.266666666666667,0.6
amenhola,78,0.00015780646509241044,0.008871701546860783,3.4358199070142754e-05,0.0035990153305359798,0,29,13.413793103448276,0.4482758620689655
amernone,70,0.00013952945464782264,0.007961783439490446,7.72179997081116e-06,0.005440001888793175,16,31,13.35483870967742,0.25806451612903225
amero,9,2.9685689685113745e-05,0.0010236578707916288,7.204377340687328e-05,0.004994514174692402,1,1,12.0,0.0
ames,14,6.331118647908936e-05,0.0015923566878980893,1.7221123627205732e-05,0.009555807632182048,7,6,10.5,0.3333333333333333
amfkngrhea,9,3.637821899349819e-05,0.0010236578707916288,5.0266803692596947e-08,0.007063560922349451,16,2,14.5,1.0
amidib,37,7.695032797770898e-05,0.004208371246587807,1.715795114471948e-05,0.005653100558217975,3,16,12.9375,0.5
amiel,27,5.383102346215885e-05,0.0030709736123748863,1.2624746983671376e-06,0.003543352068831869,16,5,12.0,0.2
amilwa,185,0.00029327184196118686,0.021041856232939037,0.00031546875877351007,0.004323972563634261,3,96,13.489583333333334,0.5625
aminka,55,0.00011899648892214468,0.006255686988171065,1.3303950574189636e-06,0.003263658806053341,11,15,12.6,0.5333333333333333
amita,9,3.294300038196666e-05,0.0010236578707916288,2.834490186062813e-05,0.0034038104496427455,11,1,12.0,0.0
amnesia,127,0.00026427183274997987,0.014444949954504096,0.0038473300838613115,0.005673547657410331,7,76,12.947368421052632,0.42105263157894735
amon,14,3.9776094233471835e-05,0.0015923566878980893,1.8647651682709673e-06,0.009308863235571709,3,4,8.75,0.0
amore,9,3.116843649824644e-05,0.0010236578707916288,1.3472051268996089e-06,0.01057325993851751,3,2,13.5,0.0
amp,9,2.5710747098801284e-05,0.0010236578707916288,3.08078085882663e-05,0.01564911983538321,3,3,16.666666666666668,0.3333333333333333
amy,114,0.00033925928527109826,0.012966333030027298,4.437892862190982e-05,0.005934798495473815,11,68,15.411764705882353,0.6176470588235294
anabala,28,7.13440057857977e-05,0.0031847133757961785,3.864815904942861e-05,0.006932512157728505,13,9,12.666666666666666,0.2222222222222222
anaiz,21,6.299597684524097e-05,0.0023885350318471337,0.0002633108755701522,0.008275662489841224,8,8,16.25,0.5
anaks,35,9.050675178245544e-05,0.003980891719745223,1.866109151846185e-05,0.007534008029668984,4,16,15.25,0.5625
anashi,41,6.51453232912498e-05,0.004663330300272976,4.786408761022554e-05,0.010686355673345185,16,16,11.625,0.125
anazik,14,3.5173276292037463e-05,0.0015923566878980893,3.536540293610339e-05,0.011141624347299161,13,4,10.25,0.0
anbasa,9,3.0512234115203337e-05,0.0010236578707916288,8.353212765836963e-07,0.0046083888124331795,4,1,5.0,0.0
anc1ent,40,9.173232378905891e-05,0.004549590536851684,2.220512831674589e-06,0.0092630745203408,0,16,13.625,0.1875
anders,9,9.20118119971227e-05,0.0010236578707916288,5.533444352422164e-07,0.009523809523809525,15,3,15.0,0.6666666666666666
andersin,467,0.000913967116207321,0.0531164695177434,0.09085441080342761,0.0046205168320254,1,327,15.46177370030581,0.6085626911314985
andr0idddd,47,9.86901380300485e-05,0.005345768880800728,6.726444836458938e-05,0.011545488307328843,8,28,12.535714285714286,0.32142857142857145
andreas,9,2.340883696151418e-05,0.0010236578707916288,2.0637159197057733e-06,0.011730501054162616,3,2,8.5,0.0
andreewchl,46,0.00012099303191325136,0.005232029117379436,3.7457554072873984e-05,0.008135065464530288,9,23,13.91304347826087,0.43478260869565216
andrehs,48,0.00017723621452333385,0.00545950864422202,2.1479542837158977e-05,0.005036989295854204,7,20,12.7,0.45
andreoide7,17,4.015042103757614e-05,0.0019335759781619656,8.843868318192894e-07,0.006680419505983001,11,3,8.0,0.0
andresg,29,4.6318273517906674e-05,0.0032984531392174707,4.172631606336094e-07,0.004851069402014138,3,5,16.0,0.4
andrew,120,0.00019399499412436113,0.01364877161055505,0.007629164540700393,0.004466950821092721,1,50,16.64,0.48
andrex,9,3.3948958338953286e-05,0.0010236578707916288,9.213325348845376e-08,0.0072119864866010824,10,2,10.0,0.0
android,269,0.0004179555893239403,0.03059599636032757,0.027899492545658905,0.004116674739982818,1,134,15.328358208955224,0.6940298507462687
andy,106,0.0003128253543791251,0.012056414922656961,0.0015150623357050726,0.01161366997740383,12,102,15.745098039215685,0.43137254901960786
andyyy68,9,2.9522555130330016e-05,0.0010236578707916288,0.00015649945167560118,0.005093919833991089,1,1,5.0,0.0
anedak,14,4.693445360792627e-05,0.0015923566878980893,1.2914430477804822e-06,0.012009416080640642,14,5,16.6,0.6
ange,530,0.0010317557841498987,0.06028207461328481,0.10604116381675724,0.0039490870855156835,1,365,14.92054794520548,0.6164383561643836
ange1,210,0.00046146022652177813,0.02388535031847134,0.00234988425413659,0.005428320776354584,3,172,13.343023255813954,0.6511627906976745
angel,99,0.00016734869543422008,0.011260236578707917,0.00036568749402022464,0.0019140118814719804,7,28,12.821428571428571,0.25
angela,19,4.179558897594442e-05,0.0021610555050045497,0.0007258158662866304,0.005429077066606998,2,5,12.8,0.2
angeliya,84,0.00016771495188849892,0.009554140127388535,6.503748733457308e-06,0.0035862015021166176,11,29,15.241379310344827,0.4827586206896552
angelka,131,0.0002458819582477896,0.014899909008189263,1.645361345577976e-05,0.0034195649439358496,11,48,13.895833333333334,0.4375
angil,43,8.5666122501397e-05,0.0048908098271155595,0.0002807028655002782,0.005462764544090008,7,14,12.285714285714286,0.42857142857142855
